name,type,Average,Variance,Std,Min,Max,Geometric_mean,Harmonic_mean
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,20.49788834,2865.700405,53.53223707,3.222,500,10.83870402,8.964414048
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,22.83122772,3209.839364,56.65544426,3.07,500,11.37203091,9.112017111
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,21.37345297,3043.853463,55.17112889,2.985,500,11.07221507,9.132734817
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,24.89154208,3841.875703,61.98286621,2.342,500,11.78574805,9.227527603
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,26.15843564,4430.716834,66.56362996,2.769,500,12.07346115,9.497664155
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,25.25494335,4435.900925,66.60255945,2.273,500,11.62215434,9.295259512
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,21.13545792,3149.135101,56.11715514,2.636,500,10.32268952,8.240990173
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,26.85836634,4894.931542,69.96378736,2.493,500,12.25303984,9.814244191
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,24.99268889,4368.713882,66.09624711,2.392,500,11.36184003,9.056228128
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,21.73075743,3553.810375,59.61384382,2.491,500,10.44374814,8.428744579
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,15.74288308,2037.304758,45.13651247,2.161,500,9.581064098,8.39718629
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,14.98275373,1957.707774,44.24599162,2.696,500,9.693447708,8.789306635
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,24.75627475,3395.694054,58.27258407,2.301,500,11.98931793,9.271156359
albajpe.dncfonc.jkdplif.bflfgnp.ljamhai.efhmnnc,Malware,25.70893333,4376.710657,66.15671287,2.871,500,11.72795936,9.172954516
com.hych.mobile.mip.breast,Malware,31.27723153,6559.254011,80.98922157,2.373,524.342,12.95919022,9.739713515
com.hych.mobile.mip.breast,Malware,24.95149257,3502.876308,59.18510208,2.309,500,12.05662017,9.216404775
com.hych.mobile.mip.breast,Malware,20.94614392,2899.279838,53.84496112,2.602,500,11.31880894,9.211114325
com.hych.mobile.mip.breast,Malware,22.62221092,3070.448758,55.41163017,2.612,500,11.67226479,9.217565973
com.hych.mobile.mip.breast,Malware,23.71531931,3140.852146,56.04330599,2.398,500,12.7624421,10.22359006
com.hych.mobile.mip.breast,Malware,17.89762935,2143.444221,46.29734572,2.269,500,11.04125821,9.43545973
com.hych.mobile.mip.breast,Malware,19.94487097,2264.930795,47.59128907,2.61,500,11.79536779,9.953522484
com.hych.mobile.mip.breast,Malware,23.63738119,3097.363499,55.65396212,2.242,500,12.74379407,10.18329161
com.hych.mobile.mip.breast,Malware,24.91873515,3683.754947,60.69394489,2.268,500,12.37058142,9.581011574
com.hych.mobile.mip.breast,Malware,21.4740297,3494.47724,59.11410357,2.555,500,11.31767165,9.46439205
com.hych.mobile.mip.breast,Malware,21.90932506,3074.253945,55.44595517,2.75,500,11.34332291,9.255415258
com.hych.mobile.mip.breast,Malware,28.12596296,4498.727297,67.07255249,2.643,500,13.14765909,9.953909769
com.hych.mobile.mip.breast,Malware,23.54018069,3527.062968,59.38908122,2.425,500,12.15645541,9.624146301
com.hych.mobile.mip.breast,Malware,24.20791067,3576.780319,59.80618964,2.389,500,12.11533147,9.349837626
com.hych.mobile.mip.breast,Malware,23.41750739,4421.489468,66.49428147,2.571,500,11.33819359,9.301163798
com.hych.mobile.mip.breast,Malware,22.11138462,2667.683453,51.64962201,2.399,500,11.82158498,9.420712498
com.hych.mobile.mip.breast,Malware,31.5222973,6298.119988,79.36069548,2.721,544.94,13.18174714,9.859668082
com.hych.mobile.mip.breast,Malware,34.05351351,5779.027427,76.01991467,2.385,500,14.60358042,10.51769777
com.hych.mobile.mip.breast,Malware,23.10812159,3027.593555,55.02357272,2.282,500,11.99960718,9.381653932
com.hych.mobile.mip.breast,Malware,29.22322525,3696.487291,60.79874416,2.136,500,13.95462671,10.05242573
com.hych.mobile.mip.breast,Malware,27.22219307,4460.990708,66.79064836,2.867,500,12.65086823,9.724047742
com.hych.mobile.mip.breast,Malware,27.26496782,3378.224547,58.12249605,2.415,500,13.54789879,9.959798045
com.hych.mobile.mip.breast,Malware,23.39186881,3060.649318,55.32313547,2.601,500,12.80797371,10.18626799
com.hych.mobile.mip.breast,Malware,18.03315136,2176.164894,46.64938257,2.799,500,11.19595155,9.677234931
com.hych.mobile.mip.breast,Malware,18.72006948,2836.771704,53.26135282,2.342,500,10.51674593,9.031413104
com.hych.mobile.mip.breast,Malware,21.16281683,3499.818635,59.159265,2.577,500,11.14469053,9.319527593
com.hych.mobile.mip.breast,Malware,18.68376923,2783.693723,52.7607214,2.384,500,10.83346852,9.393955142
com.hych.mobile.mip.breast,Malware,30.1469284,4516.114606,67.20204317,2.335,500,13.6508899,9.77518346
com.hych.mobile.mip.breast,Malware,26.43804703,3643.413544,60.36069536,2.789,500,12.75673577,9.762001215
com.hych.mobile.mip.breast,Malware,20.09347264,1829.518963,42.77287648,2.385,500,11.84169745,9.500292156
com.hych.mobile.mip.breast,Malware,26.24458519,4722.104533,68.71757077,2.379,500,12.21046255,9.706853283
com.hych.mobile.mip.breast,Malware,22.94877475,3060.868654,55.32511775,2.462,500,11.89386293,9.259206776
com.hych.mobile.mip.breast,Malware,34.98389356,7218.51761,84.96185973,2.812,500,14.1938305,10.51538278
com.hych.mobile.mip.breast,Malware,17.28156328,2106.77034,45.89956797,2.561,500,10.59635567,9.071583488
com.hych.mobile.mip.breast,Malware,33.11137192,5725.714495,75.66845112,2.471,500,13.69224089,9.67435668
com.hych.mobile.mip.breast,Malware,24.11133663,3092.176453,55.60734172,2.617,500,13.0342953,10.46870552
com.hych.mobile.mip.breast,Malware,16.74613184,2054.7931,45.32982572,2.716,500,10.44841266,9.148639939
com.hych.mobile.mip.breast,Malware,25.20855446,3175.627504,56.35270627,2.2,500,12.99297772,9.711870621
com.hych.mobile.mip.breast,Malware,24.51924257,4274.076932,65.37642489,2.97,500,12.1112275,9.804588051
com.hych.mobile.mip.breast,Malware,23.69632836,3180.288529,56.39404693,2.329,500,12.27443049,9.394498843
com.hych.mobile.mip.breast,Malware,24.66897519,3805.111919,61.68558923,2.264,500,12.06297128,9.51764443
com.hych.mobile.mip.breast,Malware,27.2147284,4498.088197,67.06778807,2.414,500,12.21102753,9.297082331
com.hych.mobile.mip.breast,Malware,25.13922525,3864.119778,62.16204451,2.644,500,12.49870684,9.886418281
com.hych.mobile.mip.breast,Malware,25.44744169,3227.662326,56.8125191,2.17,500,12.99104766,9.79055535
com.hych.mobile.mip.breast,Malware,26.86197778,4395.171311,66.2960882,2.336,500,12.78880979,9.733291702
com.hych.mobile.mip.breast,Malware,26.82662469,4650.465002,68.19431796,2.208,500,12.17637536,9.453152762
com.hych.mobile.mip.breast,Malware,19.35645161,2421.177333,49.2054604,2.427,500,10.95649604,9.06732793
com.hych.mobile.mip.breast,Malware,31.68687931,5352.192408,73.15867965,2.539,500,13.78879649,10.09130564
com.hych.mobile.mip.breast,Malware,26.39505926,4029.471001,63.47811435,2.347,500,12.73289095,9.759267763
com.hych.mobile.mip.breast,Malware,18.22471216,2727.664478,52.22704738,2.419,500,10.44840487,9.017667325
com.hych.mobile.mip.breast,Malware,27.74806931,4326.877578,65.7790056,2.312,500,12.41120457,9.223178229
com.hych.mobile.mip.breast,Malware,18.52184367,2679.014436,51.75919663,2.916,500,10.9843811,9.512893368
com.hych.mobile.mip.breast,Malware,18.30440943,2206.180906,46.97000007,2.112,500,10.91134008,9.249022607
com.hych.mobile.mip.breast,Malware,22.51901489,2578.880538,50.7826795,2.226,500,12.00964928,9.465755125
com.hych.mobile.mip.breast,Malware,33.16772906,5852.830066,76.50379118,2.647,500,14.65417468,10.76132214
com.hych.mobile.mip.breast,Malware,29.14299506,4609.091847,67.89029273,2.39,500,13.32087631,9.927477608
com.hych.mobile.mip.breast,Malware,25.59450248,3461.213556,58.83207931,2.62,500,12.48746433,9.501157707
com.hych.mobile.mip.breast,Malware,21.19555198,2928.698817,54.1174539,2.391,500,11.56856212,9.452795322
com.hych.mobile.mip.breast,Malware,23.14417822,3108.953884,55.7579939,2.198,500,11.74868363,9.022629263
com.hych.mobile.mip.breast,Malware,26.94154703,3863.554953,62.15750118,2.234,500,12.56203802,9.401583991
com.hych.mobile.mip.breast,Malware,21.55839454,3015.492156,54.91349703,2.298,500,11.40538373,9.256938337
com.hych.mobile.mip.breast,Malware,22.63800496,3101.674022,55.69267476,2.378,500,11.51584309,8.956791
com.hych.mobile.mip.breast,Malware,24.64601985,3158.81832,56.20336573,2.087,500,12.27046729,9.181714307
com.hych.mobile.mip.breast,Malware,14.82158458,1409.33731,37.54114157,2.413,500,10.14131494,8.948998976
com.hych.mobile.mip.breast,Malware,24.5456716,3828.370113,61.87382413,2.711,500,12.07391601,9.513768955
com.hych.mobile.mip.breast,Malware,25.3659284,3834.133568,61.92038088,2.716,500,12.41624526,9.773569852
com.hych.mobile.mip.breast,Malware,30.74095074,5680.141429,75.366713,2.282,500,12.94290453,9.646859799
com.hych.mobile.mip.breast,Malware,23.67534406,3172.416379,56.32420775,2.51,500,12.34363236,9.713471717
com.hych.mobile.mip.breast,Malware,22.94509406,3556.48872,59.63630371,2.528,500,11.72888876,9.456001992
com.hych.mobile.mip.breast,Malware,23.37609901,3874.835157,62.24817393,2.225,500,11.53175605,9.312385869
com.hych.mobile.mip.breast,Malware,21.49362871,3406.283923,58.36337827,2.281,500,11.42992673,9.441289875
com.hych.mobile.mip.breast,Malware,26.6475284,4554.901407,67.49000969,2.259,500,12.4844433,9.779305811
com.hych.mobile.mip.breast,Malware,27.4204901,3838.716554,61.95737691,2.31,500,13.18793561,10.05318765
com.hych.mobile.mip.breast,Malware,28.92389877,4125.433424,64.229537,2.307,500,13.35405732,9.55166613
com.hych.mobile.mip.breast,Malware,16.67934491,2057.491131,45.35957596,2.354,500,10.49004516,9.19969154
com.hych.mobile.mip.breast,Malware,22.7690297,3985.631652,63.13185925,2.268,500,11.6846429,9.678243247
com.hych.mobile.mip.breast,Malware,22.1860099,3017.555892,54.9322846,2.237,500,11.75634287,9.447868749
com.hych.mobile.mip.breast,Malware,19.04453598,2883.527509,53.69848703,2.892,500,10.76353318,9.424587448
com.hych.mobile.mip.breast,Malware,25.21054591,3775.405346,61.44432721,2.374,500,12.55409935,9.816236839
com.hych.mobile.mip.breast,Malware,17.75426799,2119.587573,46.03897884,2.581,500,11.08033286,9.623215463
com.hych.mobile.mip.breast,Malware,20.94720347,3076.546983,55.46662946,2.622,500,11.04576855,9.045058333
com.hych.mobile.mip.breast,Malware,26.8246642,4646.45343,68.16489881,2.609,500,12.04096295,9.300010983
com.hych.mobile.mip.breast,Malware,22.48830864,3703.653244,60.85764738,2.208,500,11.46743095,9.364416446
com.hych.mobile.mip.breast,Malware,22.54179901,2642.254763,51.40286726,2.692,500,12.2355198,9.79501941
com.hych.mobile.mip.breast,Malware,24.29064109,3136.203894,56.00182045,2.582,500,12.70160954,9.882513626
com.hych.mobile.mip.breast,Malware,24.68758911,3697.658207,60.80837284,2.524,500,12.50123538,9.90003915
com.hych.mobile.mip.breast,Malware,23.35002985,3084.795182,55.54093249,2.361,500,12.18526463,9.695542322
com.hych.mobile.mip.breast,Malware,24.74551238,3680.635106,60.66823803,2.241,500,12.51354308,9.784595428
com.hych.mobile.mip.breast,Malware,24.1600099,3302.08451,57.46376693,2.56,500,12.02210424,9.305190754
com.hych.mobile.mip.breast,Malware,21.08848889,3956.360814,62.89960902,2.105,500,10.59679294,8.868583049
com.hych.mobile.mip.breast,Malware,24.2108263,3627.196335,60.2262097,2.193,500,12.14751831,9.389888895
com.hych.mobile.mip.breast,Malware,31.18502222,4631.432894,68.05463169,2.537,500,14.22956392,10.00063939
com.hych.mobile.mip.breast,Malware,21.75500248,2652.834619,51.5056756,2.929,500,12.00924996,9.797644194
com.hych.mobile.mip.breast,Malware,20.00951861,3331.51579,57.71928439,2.314,500,11.02920501,9.428971929
com.hych.mobile.mip.breast,Malware,26.39742716,4032.105041,63.49885858,2.636,500,12.7693712,9.988697884
com.hych.mobile.mip.breast,Malware,24.60367574,3282.553135,57.29356975,2.252,500,12.45729265,9.722981952
com.hych.mobile.mip.breast,Malware,36.4907549,8333.043857,91.28550738,2.308,500,13.29278205,9.36662556
com.hych.mobile.mip.breast,Malware,27.78759406,4062.454391,63.73738613,2.519,500,13.01805661,9.808686239
com.hych.mobile.mip.breast,Malware,23.80039206,3084.482829,55.5381205,2.35,500,12.28176713,9.515500128
com.hych.mobile.mip.breast,Malware,19.4385062,2778.469859,52.71119292,2.502,500,11.11150559,9.474702779
air.ELA4.A0,Malware,28.17587129,4655.128347,68.22850099,2.725,500,11.49297147,8.326801308
air.ELA4.A0,Malware,12.27099,1334.883692,36.53606015,2.51,500,8.303742661,7.506994465
air.ELA4.A0,Malware,13.95939303,1497.578916,38.69856478,2.958,500,8.883685069,8.006765336
air.ELA4.A0,Malware,16.07306965,2735.147962,52.29864207,2.528,500,8.781182356,7.757144712
air.ELA4.A0,Malware,12.981275,1412.045834,37.57719832,2.933,500,8.732622166,7.997400707
air.ELA4.A0,Malware,16.17776617,2679.906867,51.76781691,2.747,500,8.928338401,7.939752288
air.ELA4.A0,Malware,15.68423383,2614.982845,51.13690297,2.588,500,8.703370373,7.665500571
air.ELA4.A0,Malware,11.06524,1263.657488,35.5479604,2.726,500,8.143364169,7.694199698
air.ELA4.A0,Malware,15.91589552,2614.404533,51.13124811,2.235,500,8.908623916,7.830738583
air.ELA4.A0,Malware,16.97428856,2671.396187,51.68555105,1.984,500,9.083194526,7.73271223
air.ELA4.A0,Malware,20.42190099,3202.97173,56.59480303,2.151,500,9.741007065,7.898742411
air.ELA4.A0,Malware,11.82447,272.6983377,16.5135804,2.695,102.626,8.583169863,7.519242816
air.ELA4.A0,Malware,17.83951244,2679.807691,51.766859,2.092,500,9.628786743,8.043762004
air.ELA4.A0,Malware,16.93343284,2798.608017,52.90187158,2.865,500,9.054573791,7.953501991
air.ELA4.A0,Malware,16.50125871,2678.423073,51.75348368,2.374,500,8.797457902,7.594311787
air.ELA4.A0,Malware,14.64759701,2551.439301,50.51177388,2.406,500,8.218173388,7.297648696
air.ELA4.A0,Malware,25.19840796,3195.99394,56.5331225,2.729,500,11.52823135,8.40591309
air.ELA4.A0,Malware,27.79676238,4518.617142,67.22066008,2.971,500,11.70242999,8.661563975
air.ELA4.A0,Malware,18.18434826,2898.949732,53.8418957,2.557,500,9.511552216,8.249479647
air.ELA4.A0,Malware,14.3498607,1605.389562,40.06731289,2.254,500,8.898457426,7.929105292
air.ELA4.A0,Malware,15.61697512,2623.585634,51.22094917,2.22,500,8.796423784,7.901337444
air.ELA4.A0,Malware,27.3829604,4040.53789,63.56522548,2.439,500,11.50258655,8.598011788
air.ELA4.A0,Malware,17.54351741,2733.752336,52.28529751,2.113,500,9.346836149,7.940004887
air.ELA4.A0,Malware,16.38351741,2668.398696,51.65654552,2.403,500,9.001691138,7.875694688
air.ELA4.A0,Malware,15.964,2655.056112,51.5272366,2.833,500,8.886256688,7.916087473
air.ELA4.A0,Malware,12.8129,1490.101635,38.60183461,2.626,500,8.321096673,7.566775918
air.ELA4.A0,Malware,18.87937313,3822.898146,61.82958956,2.384,500,9.148051458,7.846534517
air.ELA4.A0,Malware,19.24441196,2200.579141,46.91033086,2.206,500,10.00296955,7.956555283
air.ELA4.A0,Malware,20.97123588,2305.269455,48.01322166,2.229,500,10.54520892,8.00065781
air.ELA4.A0,Malware,14.09438806,1592.344748,39.90419462,2.287,500,8.979075334,8.206838842
air.ELA4.A0,Malware,15.90392537,2627.293124,51.25712754,2.81,500,8.908338369,7.957553603
air.ELA4.A0,Malware,21.10217276,2306.934733,48.03056041,2.113,500,10.69637637,8.283500546
air.ELA4.A0,Malware,22.88183775,3092.047467,55.60618191,2.236,500,10.57402411,7.904705568
air.ELA4.A0,Malware,13.0290597,1443.023643,37.98715102,2.508,500,8.572038417,7.852274749
air.ELA4.A0,Malware,17.10506468,2815.548273,53.0617402,2.236,500,9.082080716,7.934166911
air.ELA4.A0,Malware,16.09524876,2628.509431,51.26899093,2.901,500,9.141216835,8.186012931
air.ELA4.A0,Malware,11.543345,1289.377381,35.90790137,2.848,500,8.339905692,7.842894112
air.ELA4.A0,Malware,14.13230846,2518.742442,50.18707445,3.104,500,8.219839893,7.503986743
air.ELA4.A0,Malware,15.60182587,2566.130942,50.65699303,2.882,500,8.851115595,7.832764262
air.ELA4.A0,Malware,18.05489552,2779.078356,52.7169646,2.858,500,9.332292038,7.831687425
air.ELA4.A0,Malware,17.80404455,3860.10317,62.12972855,2.269,500,8.798026429,7.870650594
air.ELA4.A0,Malware,16.22978109,2621.245677,51.19810228,2.904,500,9.078293077,7.94201318
air.ELA4.A0,Malware,15.60043284,2694.469352,51.90827826,1.979,500,8.753779416,7.923588494
air.ELA4.A0,Malware,16.88569154,2640.635753,51.38711661,2.569,500,9.246739764,8.018202254
air.ELA4.A0,Malware,15.48225373,2583.538669,50.8285222,2.77,500,8.898935139,7.978378026
air.ELA4.A0,Malware,20.30531841,3941.267773,62.77951714,2.635,500,9.496856947,7.929870919
air.ELA4.A0,Malware,17.54574627,2844.011415,53.32927352,2.202,500,9.128186742,7.858259577
air.ELA4.A0,Malware,13.86409,1448.54038,38.05969496,2.538,500,8.559055906,7.397043292
air.ELA4.A0,Malware,14.96784577,2748.674061,52.42779856,2.224,500,7.724787996,6.758946346
air.ELA4.A0,Malware,15.43576617,2599.437521,50.98467928,2.725,500,8.816279146,7.942882719
air.ELA4.A0,Malware,11.68142,1325.96777,36.41384036,2.944,500,8.150944526,7.585539069
air.ELA4.A0,Malware,13.288735,1528.380421,39.09450627,2.192,500,8.732912496,8.026241244
air.ELA4.A0,Malware,17.79193035,2749.417269,52.43488599,2.171,500,9.125072745,7.576174855
air.ELA4.A0,Malware,18.84905473,2828.999976,53.18834436,2.828,500,9.593207684,8.031814096
air.ELA4.A0,Malware,18.31196517,2867.197091,53.54621454,2.223,500,9.856059564,8.488464314
air.ELA4.A0,Malware,16.82045274,1839.87233,42.89373299,2.476,500,9.380694472,7.950442861
air.ELA4.A0,Malware,14.76808955,2561.644948,50.61269552,1.991,500,8.366917369,7.464540678
air.ELA4.A0,Malware,16.24354229,2765.654361,52.58948907,2.329,500,8.91343339,7.976962657
air.ELA4.A0,Malware,17.48054229,2844.827918,53.33692827,2.864,500,9.20959307,8.021261103
air.ELA4.A0,Malware,32.88840943,3684.839965,60.70288267,2.159,500,13.46860934,8.006791318
air.ELA4.A0,Malware,30.85214925,3663.44167,60.52637169,2.857,500,12.92719917,8.402652076
air.ELA4.A0,Malware,63.6119602,20616.06771,143.5829646,2.784,500,15.76900346,9.634710597
air.ELA4.A0,Malware,15.48748756,2590.477593,50.8967346,2.681,500,8.719425815,7.747514429
air.ELA4.A0,Malware,12.53223,1366.246912,36.96277739,2.168,500,8.355979266,7.472947069
air.ELA4.A0,Malware,20.17939801,2982.801626,54.61503114,2.76,500,9.901825905,8.020711962
air.ELA4.A0,Malware,21.75600662,3028.430422,55.03117682,1.961,500,10.32436162,7.982278809
air.ELA4.A0,Malware,16.55725871,2635.910994,51.34112381,3.071,500,9.176723985,8.047185564
air.ELA4.A0,Malware,16.76968159,2709.152041,52.04951528,2.271,500,8.891537944,7.59430311
air.ELA4.A0,Malware,8.955261307,77.76088502,8.818213255,2.037,89.916,7.894359178,7.387399741
air.ELA4.A0,Malware,15.72961194,2606.937242,51.05817507,2.952,500,8.807543561,7.813995387
air.ELA4.A0,Malware,14.98620398,2536.450423,50.3631852,2.71,500,8.670146412,7.780543286
air.ELA4.A0,Malware,12.30544,1372.278456,37.04427696,2.395,500,8.230073077,7.508087822
air.ELA4.A0,Malware,22.69259901,4180.208726,64.65453368,2.189,500,10.22154285,8.252302179
air.ELA4.A0,Malware,20.1793543,2265.871902,47.60117543,2.324,500,10.12474764,7.839418998
air.ELA4.A0,Malware,42.2118392,13717.65229,117.1223817,2.611,500,11.94531625,8.602818833
air.ELA4.A0,Malware,20.0709505,4016.452346,63.37548695,2.193,500,9.308565533,7.813735273
air.ELA4.A0,Malware,15.25376119,2547.131836,50.46911765,1.892,500,8.856767147,7.933342458
air.ELA4.A0,Malware,17.57497015,2888.656263,53.74622092,2.229,500,9.146385213,7.926092056
air.ELA4.A0,Malware,11.75786,1315.470451,36.26941482,2.65,500,8.286417356,7.723209507
air.ELA4.A0,Malware,11.67502985,1311.525577,36.21499106,2.509,500,8.109748678,7.458514497
air.ELA4.A0,Malware,13.636065,1437.828393,37.9187077,2.781,500,8.846969412,7.93327544
air.ELA4.A0,Malware,13.557801,1456.808663,38.16816295,2.531,500,8.731394852,7.864341548
air.ELA4.A0,Malware,17.31320199,2761.608634,52.55100982,2.792,500,9.372665487,8.211773421
air.ELA4.A0,Malware,17.80691045,2757.36491,52.51061711,2.646,500,9.241495456,7.798119922
air.ELA4.A0,Malware,19.39627483,2162.652228,46.50432483,2.661,500,9.884593434,7.665816761
air.ELA4.A0,Malware,15.517785,2549.267263,50.49026899,2.782,500,9.130296152,8.249127746
air.ELA4.A0,Malware,19.63117327,3969.8097,63.00642586,2.85,500,9.282318726,7.992370496
air.ELA4.A0,Malware,21.96382587,2113.02915,45.96769681,2.295,500,11.05959064,8.418435349
air.ELA4.A0,Malware,16.92837811,2809.750282,53.00707766,2.856,500,9.139013324,8.096531835
air.ELA4.A0,Malware,15.79869652,2625.449739,51.23914265,2.959,500,8.877880936,7.939621347
air.ELA4.A0,Malware,14.55125373,2542.38723,50.42209069,2.398,500,8.411183627,7.645901323
air.ELA4.A0,Malware,21.57581126,2982.061527,54.60825511,2.54,500,10.54386141,8.301538409
air.ELA4.A0,Malware,23.26145,2207.380832,46.98277165,2.703,500,11.50099842,8.586543329
air.ELA4.A0,Malware,15.45376119,2594.051364,50.93183056,2.587,500,8.731419478,7.776083654
air.ELA4.A0,Malware,22.87669205,3053.707772,55.26036348,2.153,500,10.71027202,7.960097238
air.ELA4.A0,Malware,19.65589037,2230.866686,47.23205147,2.041,500,10.16382473,8.030106131
air.ELA4.A0,Malware,20.91206623,2351.219063,48.48937062,2.128,500,10.55291189,8.127113102
air.ELA4.A0,Malware,15.71940299,2618.979271,51.1759638,2.788,500,8.781548206,7.834154122
air.ELA4.A0,Malware,17.87108911,2877.288887,53.6403662,2.913,500,9.331992657,8.008448401
air.ELA4.A0,Malware,18.08163682,2807.206073,52.98307346,2.257,500,9.51772243,8.177272657
api.appgamefree.ftl,Malware,17.23554726,1770.582218,42.07828677,3.076,500,10.16398969,8.761578724
api.appgamefree.ftl,Malware,34.87802956,6411.218621,80.07008568,3.157,500,14.14630355,10.31499957
api.appgamefree.ftl,Malware,32.66650739,6538.477067,80.86085003,3.488,500,12.49334647,9.517826461
api.appgamefree.ftl,Malware,15.3028,1496.615591,38.68611625,2.768,500,9.793544337,8.521063202
api.appgamefree.ftl,Malware,16.72844776,2539.18971,50.39037319,2.522,500,10.13620744,8.949829567
api.appgamefree.ftl,Malware,25.62058621,5575.363556,74.66835713,3.41,500,10.83709412,8.822016418
api.appgamefree.ftl,Malware,17.88940796,2690.326215,51.86835466,2.83,500,10.08097533,8.727113576
api.appgamefree.ftl,Malware,34.48878922,9604.65773,98.00335571,3.108,522.913,12.07334174,9.55836015
api.appgamefree.ftl,Malware,16.469375,1755.275845,41.89601228,3.895,500,10.25756435,9.08386051
api.appgamefree.ftl,Malware,24.17131188,4507.003752,67.13422191,2.612,500,10.92321553,8.828896099
api.appgamefree.ftl,Malware,18.53958209,2814.71706,53.05390712,2.925,500,10.51465056,9.266877043
api.appgamefree.ftl,Malware,48.4088835,16918.52343,130.0712245,3.001,793.528,13.21333108,9.625821534
api.appgamefree.ftl,Malware,15.21145771,1498.907278,38.71572391,3.052,500,9.977081627,8.86737998
api.appgamefree.ftl,Malware,25.00021182,5772.647868,75.9779433,3.202,500,11.00417689,9.316911524
api.appgamefree.ftl,Malware,13.36617,1309.242587,36.18345737,3.201,500,9.583951144,8.799562586
api.appgamefree.ftl,Malware,17.48937,2617.0799,51.15740318,2.973,500,10.27872242,9.023109748
api.appgamefree.ftl,Malware,38.64861463,10172.32843,100.8579616,3.128,526.332,12.33815524,8.965255932
api.appgamefree.ftl,Malware,15.202005,1479.065381,38.45861907,3.45,500,10.17456695,9.123101285
api.appgamefree.ftl,Malware,10.96142211,115.78806,10.76048605,3.897,100.5,9.5623523,9.006286322
api.appgamefree.ftl,Malware,45.94919324,17488.68063,132.2447754,2.909,806.636,12.09811339,9.134726913
api.appgamefree.ftl,Malware,93.89320188,55382.25628,235.33435,3.427,1421.665,17.24512145,10.6164045
api.appgamefree.ftl,Malware,19.40945274,2865.156358,53.52715533,3.264,500,10.56880946,9.050179953
api.appgamefree.ftl,Malware,17.68149751,2702.493972,51.98551695,2.903,500,9.95506925,8.701941545
api.appgamefree.ftl,Malware,20.54599005,2981.892496,54.60670742,3.24,500,10.8118009,9.132776627
api.appgamefree.ftl,Malware,50.62111111,12715.93098,112.7649368,3.369,551.882,15.69345089,10.40412345
api.appgamefree.ftl,Malware,44.24533171,12454.16903,111.5982483,3.377,532.458,13.12571219,9.730683198
api.appgamefree.ftl,Malware,16.91538806,2657.070037,51.54677524,2.299,500,9.799958127,8.782789741
api.appgamefree.ftl,Malware,14.16863,1374.776525,37.07797897,3.03,500,9.711252487,8.683097466
api.appgamefree.ftl,Malware,19.54036318,2819.287302,53.09696132,2.759,500,10.876001,9.347118632
api.appgamefree.ftl,Malware,184.0960407,171316.9822,413.9045569,3.512,2260.776,25.51268266,11.5376975
api.appgamefree.ftl,Malware,184.2591239,138550.424,372.2236209,3.333,1828.488,26.47612905,11.46796388
api.appgamefree.ftl,Malware,51.40986538,19789.06994,140.6736292,3.217,850.097,13.4059316,9.741078034
api.appgamefree.ftl,Malware,18.37425373,2747.35609,52.41522765,3.184,500,10.49014705,9.253072095
api.appgamefree.ftl,Malware,16.46705473,2574.383013,50.73837811,2.685,500,9.83253099,8.755679789
api.appgamefree.ftl,Malware,16.23285075,2549.801866,50.49556283,3.529,500,9.886539018,8.977960501
api.appgamefree.ftl,Malware,57.47003398,19089.53057,138.1648674,3.309,730.98,14.79520663,9.985895224
api.appgamefree.ftl,Malware,45.86373039,13706.47516,117.0746564,3.626,596.736,13.41754107,9.782065296
api.appgamefree.ftl,Malware,12.645715,1319.869442,36.33000747,3.055,500,8.984942981,8.330754938
api.appgamefree.ftl,Malware,17.16165174,2664.100767,51.61492776,3.434,500,9.734818459,8.566114192
api.appgamefree.ftl,Malware,24.4231194,3098.534737,55.66448362,3.232,500,12.19086594,9.39913136
api.appgamefree.ftl,Malware,17.6478806,2605.18008,51.04096473,3.229,500,10.37473166,9.056573898
api.appgamefree.ftl,Malware,17.39746,1655.059442,40.68242178,3.124,500,10.60470396,9.057757878
api.appgamefree.ftl,Malware,14.54187065,1490.800135,38.61088104,3.405,500,9.637103272,8.735234339
api.appgamefree.ftl,Malware,18.29554726,2785.449973,52.77736231,2.4,500,10.38426834,9.04755447
api.appgamefree.ftl,Malware,19.2754505,2914.772812,53.98863595,3.276,500,10.5909419,9.173154715
